"course_code_norm","year","hv","url"
"MA-442-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-442.html"
"REL416-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel416.html"
"PED420-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped420.html"
"MA-504-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-504.html"
"KH-402-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-402.html"
"KH-403-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-403.html"
"EN-444-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-444.html"
"KH-500-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-500.html"
"EN-445-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-445.html"
"KH-501-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-501.html"
"PED533-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped533.html"
"ERN403-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern403.html"
"PED426-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped426.html"
"REL501-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel501.html"
"PED427-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped427.html"
"PED430-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped430.html"
"ME-430-1",2026,"V","https://www.uia.no/studier/emner/2026/var/me-430.html"
"SPA400-1",2026,"V","https://www.uia.no/studier/emner/2026/var/spa400.html"
"PED532-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped532.html"
"ERN400-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern400.html"
"ERN401-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern401.html"
"ERN402-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern402.html"
"PED537-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped537.html"
"SV-219-1",2025,"H","https://www.uia.no/studier/emner/2025/host/sv-219.html"
"EN-221-1",2025,"H","https://www.uia.no/studier/emner/2025/host/en-221.html"
"REL130-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel130.html"
"REL131-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel131.html"
"REL132-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel132.html"
"PED157-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped157.html"
"PED160-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped160.html"
"ERN134-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern134.html"
"SPA114-1",2026,"V","https://www.uia.no/studier/emner/2026/var/spa114.html"
"MU-155-1",2026,"V","https://www.uia.no/studier/emner/2026/var/mu-155.html"
"PED159-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped159.html"
"ERN128-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern128.html"
"ERN129-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern129.html"
