"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1"
"uit","LER-3908-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3908",200,TRUE,935224,"91b6a1222a6c692e1f95fef5fa7418c22df25d37"
"uit","LER-3907-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3907",200,TRUE,905437,"7f5239469097e52891db36688ad1c4a485e350d7"
"uit","LER-3906-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3906",200,TRUE,934791,"b703cdbdba60176cafe56cf65aefcb80a9016102"
"uit","LER-3905-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3905",200,TRUE,934895,"8de25953d93499311f8267ad8e08e038aacb9a63"
"uit","LER-3904-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3904",200,TRUE,935276,"ad1110f21e7852300df4a8b53bee5686d3fdc58b"
"uit","LER-3600-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3600",200,TRUE,939146,"75b4b3ab9186143e133763a35a624f60b458df3d"
"uit","LER-3903-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3903",200,TRUE,935362,"0fe478731e77eca73204251cdbd1d0ce774cd491"
"uit","LER-3902-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3902",200,TRUE,934972,"6e105650eb3a0a15fb2ce0836bbf7be5c8e3bc8a"
"uit","LER-3901-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3901",200,TRUE,935060,"7ef82759e018315547add634d3845d92b5106dc1"
"uit","LER-3650-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3650",200,TRUE,938738,"21ca51e8f1da96cc9bd5c4677236bb0aa0388845"
"uit","LER-3351-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3351",200,TRUE,932114,"051e77547c2e12d51bddc937458e44dbd5e953dd"
"uit","LER-3350-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3350",200,TRUE,931312,"fb6c134b22c7a051c23725555cf667d65e3aca46"
"uit","LER-3301-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3301",200,TRUE,935340,"f2de5e918bf8a8e7b14d7abaad7b4c72970a7416"
