"course_code_norm","year","hv","url"
"MGKP4201-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGKP4201/2025/H%C3%98ST"
"MGKP4101-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGKP4101/2025/H%C3%98ST"
"MGNA5100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGNA5100/2025/H%C3%98ST"
"MGNA4200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGNA4200/2025/H%C3%98ST"
"MGNA4100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGNA4100/2025/H%C3%98ST"
"MGMU5100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGMU5100/2025/H%C3%98ST"
"MGMU4200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGMU4200/2025/H%C3%98ST"
"MGMU4100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGMU4100/2025/H%C3%98ST"
"MGMT5100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGMT5100/2025/H%C3%98ST"
"MGMT4200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGMT4200/2025/H%C3%98ST"
"M5GNT3200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNT3200/2025/H%C3%98ST"
"M5GSF2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GSF2100/2025/H%C3%98ST"
"M5GMT2101-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMT2101/2025/H%C3%98ST"
"M5GMT1201-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMT1201/2025/H%C3%98ST"
"M5GMT1202-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMT1202/2025/H%C3%98ST"
"M1KP3000-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP3000/2025/H%C3%98ST"
"M1KP3001-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP3001/2025/H%C3%98ST"
"M1KP3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP3100/2025/H%C3%98ST"
"M5GP3200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GP3200/2025/H%C3%98ST"
"M1KP2400-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP2400/2025/H%C3%98ST"
"MGSU3000-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGSU3000/2025/H%C3%98ST"
"M1KP2002-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP2002/2025/H%C3%98ST"
"M1KP2300-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP2300/2025/H%C3%98ST"
"M1GP3200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GP3200/2025/H%C3%98ST"
"M5GRL2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GRL2100/2025/H%C3%98ST"
"M5GPE2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GPE2100/2025/H%C3%98ST"
