"institution","file","status"
"oslomet","oslomet_MGRL42001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MGRL51001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MGSF41001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MGSF42001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MGSF51001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MGSU30001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MGVM41001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST12101_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST13001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST14001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST21001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST22001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST23001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST24001_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST31101_2025_H_chromote.txt","OK"
"oslomet","oslomet_MLEST32101_2025_H_chromote.txt","OK"
"uia","uia_EN1541_2026_V_chromote.txt","OK"
"uia","uia_EN1551_2026_V_chromote.txt","OK"
"uia","uia_EN1561_2026_V_chromote.txt","OK"
"uia","uia_EN1571_2026_V_chromote.txt","OK"
"uia","uia_EN1581_2026_V_chromote.txt","OK"
"uia","uia_EN4381_2026_V_chromote.txt","OK"
"uia","uia_EN4451_2026_V_chromote.txt","OK"
"uia","uia_EN5031_2026_V_chromote.txt","OK"
"uia","uia_ERN1341_2026_V_chromote.txt","OK"
"uia","uia_ERN2071_2026_V_chromote.txt","OK"
"uia","uia_ERN2081_2026_V_chromote.txt","OK"
"uia","uia_ERN2091_2026_V_chromote.txt","OK"
"uia","uia_ERN2101_2026_V_chromote.txt","OK"
"uia","uia_ERN4011_2026_V_chromote.txt","OK"
"uia","uia_ERN4051_2026_V_chromote.txt","OK"
"uia","uia_ERN5001_2026_V_chromote.txt","OK"
"uia","uia_ERN5031_2026_V_chromote.txt","OK"
"uia","uia_FR1301_2026_V_chromote.txt","OK"
"uia","uia_FR4001_2026_V_chromote.txt","OK"
"uia","uia_HI4131_2026_V_chromote.txt","OK"
"uia","uia_IDR1351_2026_V_chromote.txt","OK"
"uia","uia_IDR2071_2026_V_chromote.txt","OK"
"uia","uia_IDR2081_2026_V_chromote.txt","OK"
"uia","uia_IDR4181_2026_V_chromote.txt","OK"
"uia","uia_IDR4211_2026_V_chromote.txt","OK"
"uia","uia_IDR4221_2026_V_chromote.txt","OK"
"uia","uia_IDR5091_2026_V_chromote.txt","OK"
"uia","uia_IDR5111_2026_V_chromote.txt","OK"
"uia","uia_IS2151_2026_V_chromote.txt","OK"
"uia","uia_KH1371_2026_V_chromote.txt","OK"
"uia","uia_KH1381_2026_V_chromote.txt","OK"
"uia","uia_KH2091_2026_V_chromote.txt","OK"
"uia","uia_KH2101_2026_V_chromote.txt","OK"
"uia","uia_KH2141_2026_V_chromote.txt","OK"
"uia","uia_KH2151_2026_V_chromote.txt","OK"
"uia","uia_KH4031_2026_V_chromote.txt","OK"
"uia","uia_KH4051_2026_V_chromote.txt","OK"
"uia","uia_KH5011_2026_V_chromote.txt","OK"
"uia","uia_KH5031_2026_V_chromote.txt","OK"
"uia","uia_MA1731_2026_V_chromote.txt","OK"
"uia","uia_MA1891_2026_V_chromote.txt","OK"
"uia","uia_MA4231_2026_V_chromote.txt","OK"
"uia","uia_MA4421_2026_V_chromote.txt","OK"
"uia","uia_MA4461_2026_V_chromote.txt","OK"
"uia","uia_MA4571_2025_H_chromote.txt","OK"
"uia","uia_MA5041_2026_V_chromote.txt","OK"
"uia","uia_MA5061_2026_V_chromote.txt","OK"
"uia","uia_ME2021_2026_V_chromote.txt","OK"
"uia","uia_MU1551_2026_V_chromote.txt","OK"
"uia","uia_MU1561_2026_V_chromote.txt","OK"
"uia","uia_NAT1191_2025_H_chromote.txt","OK"
"uia","uia_NAT2001_2026_V_chromote.txt","OK"
"uia","uia_NAT2011_2026_V_chromote.txt","OK"
"uia","uia_NAT4031_2026_V_chromote.txt","OK"
"uia","uia_NO0091_2026_V_chromote.txt","OK"
"uia","uia_NO1551_2026_V_chromote.txt","OK"
"uia","uia_NO1581_2026_V_chromote.txt","OK"
"uia","uia_NO1701_2025_H_chromote.txt","OK"
"uia","uia_NO2171_2026_V_chromote.txt","OK"
"uia","uia_NO4061_2026_V_chromote.txt","OK"
"uia","uia_NO4111_2026_V_chromote.txt","OK"
"uia","uia_NO4151_2026_V_chromote.txt","OK"
"uia","uia_NO5031_2026_V_chromote.txt","OK"
"uia","uia_NO5041_2026_V_chromote.txt","OK"
"uia","uia_NO5081_2026_V_chromote.txt","OK"
"uia","uia_PED1591_2026_V_chromote.txt","OK"
"uia","uia_PED4201_2026_V_chromote.txt","OK"
"uia","uia_PED4261_2026_V_chromote.txt","OK"
"uia","uia_PED4281_2026_V_chromote.txt","OK"
"uia","uia_PED4301_2026_V_chromote.txt","OK"
"uia","uia_PED4311_2026_V_chromote.txt","OK"
"uia","uia_PED5321_2026_V_chromote.txt","OK"
"uia","uia_PED5371_2026_V_chromote.txt","OK"
"uia","uia_PRA0471_2026_V_chromote.txt","OK"
"uia","uia_PRA11021_2026_V_chromote.txt","OK"
"uia","uia_PRA12021_2026_V_chromote.txt","OK"
"uia","uia_PRA13021_2026_V_chromote.txt","OK"
"uia","uia_PRA21021_2026_V_chromote.txt","OK"
"uia","uia_PRA22021_2026_V_chromote.txt","OK"
"uia","uia_PRA23021_2026_V_chromote.txt","OK"
"uia","uia_REL1261_2026_V_chromote.txt","OK"
"uia","uia_REL1271_2026_V_chromote.txt","OK"
"uia","uia_REL1281_2026_V_chromote.txt","OK"
"uia","uia_REL1311_2026_V_chromote.txt","OK"
"uia","uia_REL1321_2026_V_chromote.txt","OK"
"uia","uia_REL4161_2026_V_chromote.txt","OK"
"uia","uia_REL4201_2026_V_chromote.txt","OK"
"uia","uia_SPA1141_2026_V_chromote.txt","OK"
"uia","uia_SPA4001_2026_V_chromote.txt","OK"
"uia","uia_SV1581_2026_V_chromote.txt","OK"
"uia","uia_SV2151_2026_V_chromote.txt","OK"
"uia","uia_SV2161_2026_V_chromote.txt","OK"
"uia","uia_SV3051_2026_V_chromote.txt","OK"
"uia","uia_SV4121_2026_V_chromote.txt","OK"
"uia","uia_SV4191_2026_V_chromote.txt","OK"
"uia","uia_SV5071_2026_V_chromote.txt","OK"
"uia","uia_TY1331_2026_V_chromote.txt","OK"
"uia","uia_TY4001_2026_V_chromote.txt","OK"
"uib","uib_BIODI3000___chromote.txt","OK"
"uib","uib_BIODID2200___chromote.txt","OK"
"uib","uib_ENG120L0___chromote.txt","OK"
"uib","uib_ENG122L0___chromote.txt","OK"
"uib","uib_ENG1250___chromote.txt","OK"
"uib","uib_ENG339L0___chromote.txt","OK"
"uib","uib_ENGDI1010___chromote.txt","OK"
"uib","uib_ENGDI1110___chromote.txt","OK"
"uib","uib_ENGDI2010___chromote.txt","OK"
"uib","uib_ENGDI3010___chromote.txt","OK"
"uib","uib_FRAN255L0___chromote.txt","OK"
"uib","uib_FRAN307L0___chromote.txt","OK"
"uib","uib_FRAN308L0___chromote.txt","OK"
"uib","uib_FRAN313L0___chromote.txt","OK"
"uib","uib_FRANDI1010___chromote.txt","OK"
"uib","uib_FRANDI1110___chromote.txt","OK"
"uib","uib_FRANDI2010___chromote.txt","OK"
"uib","uib_FRANDI3010___chromote.txt","OK"
"uib","uib_HIDID1110___chromote.txt","OK"
"uib","uib_HIDID1120___chromote.txt","OK"
"uib","uib_HIDID3130___chromote.txt","OK"
"uib","uib_HIS1150___chromote.txt","OK"
"uib","uib_HIS1200___chromote.txt","OK"
"uib","uib_HIS250L0___chromote.txt","OK"
"uib","uib_HIS301L0___chromote.txt","OK"
"uib","uib_HIS302L0___chromote.txt","OK"
"uib","uib_HIS303L0___chromote.txt","OK"
"uib","uib_KJEMDI3000___chromote.txt","OK"
"uib","uib_KJEMDID2200___chromote.txt","OK"
"uib","uib_MATDID2100___chromote.txt","OK"
"uib","uib_MATDID2200___chromote.txt","OK"
"uib","uib_MATDID3500___chromote.txt","OK"
"uib","uib_MNF2010___chromote.txt","OK"
"uib","uib_MNF3670___chromote.txt","OK"
"uib","uib_NATDI3000___chromote.txt","OK"
"uib","uib_NATDID2110___chromote.txt","OK"
"uib","uib_NATDID2200___chromote.txt","OK"
"uib","uib_NODI1010___chromote.txt","OK"
"uib","uib_NODI1110___chromote.txt","OK"
"uib","uib_NODI2010___chromote.txt","OK"
"uib","uib_NODI3020___chromote.txt","OK"
"uib","uib_NOLI1020___chromote.txt","OK"
"uib","uib_NOLI103L0___chromote.txt","OK"
"uib","uib_NOLI2160___chromote.txt","OK"
"uib","uib_NOLI250L0___chromote.txt","OK"
"uib","uib_NOLISP300L0___chromote.txt","OK"
"uib","uib_NORAN204L0___chromote.txt","OK"
"uib","uib_NOSP2160___chromote.txt","OK"
"uib","uib_NOSP256L0___chromote.txt","OK"
"uib","uib_PEDA1220___chromote.txt","OK"
"uib","uib_PEDA1230___chromote.txt","OK"
"uib","uib_PEDA1300___chromote.txt","OK"
"uib","uib_PHYSDI3000___chromote.txt","OK"
"uib","uib_PHYSDID2200___chromote.txt","OK"
"uib","uib_REALDI1100___chromote.txt","OK"
"uib","uib_RELDI1110___chromote.txt","OK"
"uib","uib_RELDI1120___chromote.txt","OK"
"uib","uib_RELDI3130___chromote.txt","OK"
"uib","uib_RELV1000___chromote.txt","OK"
"uib","uib_RELV103L0___chromote.txt","OK"
"uib","uib_RELV1050___chromote.txt","OK"
"uib","uib_RELV302L0___chromote.txt","OK"
"uib","uib_RELVI250L0___chromote.txt","OK"
"uib","uib_SOS103L0___chromote.txt","OK"
"uib","uib_SOS105L0___chromote.txt","OK"
"uib","uib_SOS113L0___chromote.txt","OK"
"uib","uib_SOS202L0___chromote.txt","OK"
"uib","uib_SOS340L0___chromote.txt","OK"
"uib","uib_SPANDI1010___chromote.txt","OK"
"uib","uib_SPANDI1110___chromote.txt","OK"
"uib","uib_SPANDI2010___chromote.txt","OK"
"uib","uib_SPANDI3010___chromote.txt","OK"
"uib","uib_SPLA1060___chromote.txt","OK"
"uib","uib_SPLA313L0___chromote.txt","OK"
"uib","uib_TYS307L0___chromote.txt","OK"
"uib","uib_TYS308L0___chromote.txt","OK"
"uib","uib_TYS311L0___chromote.txt","OK"
"uib","uib_TYSDI1010___chromote.txt","OK"
"uib","uib_TYSDI1110___chromote.txt","OK"
"uib","uib_TYSDI2010___chromote.txt","OK"
"uib","uib_TYSDI3010___chromote.txt","OK"
"uio","uio_BIOS50001_2024__chromote.txt","OK"
"uio","uio_BIOS5930L2_2024__chromote.txt","OK"
"uio","uio_EDID40091_2024__chromote.txt","OK"
"uio","uio_ENG47901_2024__chromote.txt","Mangler hovedseksjoner"
"uio","uio_FDID40011_2024__chromote.txt","OK"
"uio","uio_FRA41931_2024__chromote.txt","OK"
"uio","uio_FYS1120L1_2024__chromote.txt","OK"
"uio","uio_FYS58101_2024__chromote.txt","OK"
"uio","uio_FYS5930L2_2024__chromote.txt","OK"
"uio","uio_GEO50001_2024__chromote.txt","OK"
"uio","uio_GEO5930L2_2024__chromote.txt","OK"
"uio","uio_HIS1200L1_2024__chromote.txt","OK"
"uio","uio_HIS1400L1_2024__chromote.txt","OK"
"uio","uio_HIS4015L1_2024__chromote.txt","OK"
"uio","uio_HIS4090L1_2024__chromote.txt","OK"
"uio","uio_HIS4095L1_2024__chromote.txt","OK"
"uio","uio_KJM50501_2024__chromote.txt","OK"
"uio","uio_KJM5930L2_2024__chromote.txt","OK"
"uio","uio_MAT50001_2024__chromote.txt","OK"
"uio","uio_MAT5930L2_2024__chromote.txt","OK"
"uio","uio_MDID40091_2024__chromote.txt","OK"
"uio","uio_NAT50001_2024__chromote.txt","OK"
"uio","uio_NATDID40091_2024__chromote.txt","OK"
"uio","uio_NDID40091_2024__chromote.txt","OK"
"uio","uio_NOR10001_2024__chromote.txt","OK"
"uio","uio_NOR30901_2024__chromote.txt","OK"
"uio","uio_NOR40911_2024__chromote.txt","OK"
"uio","uio_NOR45151_2024__chromote.txt","OK"
"uio","uio_NOR45201_2024__chromote.txt","OK"
"uio","uio_PROF10051_2024__chromote.txt","OK"
"uio","uio_PROF10101_2024__chromote.txt","OK"
"uio","uio_PROF10151_2024__chromote.txt","OK"
"uio","uio_PROF30251_2024__chromote.txt","OK"
"uio","uio_PROF40451_2024__chromote.txt","OK"
"uio","uio_PROMO101_2024__chromote.txt","OK"
"uio","uio_PROMO11_2024__chromote.txt","OK"
"uio","uio_PROMO21_2024__chromote.txt","OK"
"uio","uio_PROMO31_2024__chromote.txt","OK"
"uio","uio_PROMO41_2024__chromote.txt","OK"
"uio","uio_PROMO51_2024__chromote.txt","OK"
"uio","uio_PROMO61_2024__chromote.txt","OK"
"uio","uio_PROMO71_2024__chromote.txt","OK"
"uio","uio_PROMO81_2024__chromote.txt","OK"
"uio","uio_PROMO91_2024__chromote.txt","OK"
"uio","uio_RELDID40091_2024__chromote.txt","OK"
"uio","uio_SDID40091_2024__chromote.txt","OK"
"uio","uio_SPA41921_2024__chromote.txt","OK"
"uio","uio_TYSK40911_2024__chromote.txt","OK"
"uis","uis_LENG1151___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LENG1451___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LENG1751___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LENG1951___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LENG2711___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LENG2721___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LENG2901___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LFYBAC1___chromote.txt","OK"
"uis","uis_LFYMAS1___chromote.txt","OK"
"uis","uis_LHIS1451___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LHIS1651___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LHIS1751___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LHIS1851___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LHIS2711___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LHIS2721___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LHIS2901___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LKJBAC1___chromote.txt","OK"
"uis","uis_LKJMAS1___chromote.txt","OK"
"uis","uis_LMABAC1___chromote.txt","OK"
"uis","uis_LMAMAS1___chromote.txt","OK"
"uis","uis_LMHIMAS1___chromote.txt","OK"
"uis","uis_LMLEMAS1___chromote.txt","OK"
"uis","uis_LNOR1151___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LNOR1251___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LNOR1351___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LNOR1451___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LNOR1651___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LNOR1751___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LNOR2701___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LNOR2901___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LPRA101___chromote.txt","OK"
"uis","uis_LPRA201___chromote.txt","OK"
"uis","uis_LPRA301___chromote.txt","OK"
"uis","uis_LPRA401___chromote.txt","OK"
"uis","uis_LPRA501___chromote.txt","OK"
"uis","uis_LPRA511___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LPRA521___chromote.txt","OK"
"uis","uis_LPRA601___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LREL1251___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LREL1351___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LREL1851___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LREL1951___chromote.txt","Mangler hovedseksjoner"
"uis","uis_LREL2711___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL00801___chromote.txt","OK"
"uis","uis_MGL00831___chromote.txt","OK"
"uis","uis_MGL10021___chromote.txt","OK"
"uis","uis_MGL10051___chromote.txt","OK"
"uis","uis_MGL10061___chromote.txt","OK"
"uis","uis_MGL10431___chromote.txt","OK"
"uis","uis_MGL10441___chromote.txt","OK"
"uis","uis_MGL10501___chromote.txt","OK"
"uis","uis_MGL10511___chromote.txt","OK"
"uis","uis_MGL10601___chromote.txt","OK"
"uis","uis_MGL10611___chromote.txt","OK"
"uis","uis_MGL10801___chromote.txt","OK"
"uis","uis_MGL10811___chromote.txt","OK"
"uis","uis_MGL10901___chromote.txt","OK"
"uis","uis_MGL11001___chromote.txt","OK"
"uis","uis_MGL11101___chromote.txt","OK"
"uis","uis_MGL11111___chromote.txt","OK"
"uis","uis_MGL11201___chromote.txt","OK"
"uis","uis_MGL12001___chromote.txt","OK"
"uis","uis_MGL12201___chromote.txt","OK"
"uis","uis_MGL13221___chromote.txt","OK"
"uis","uis_MGL15001___chromote.txt","OK"
"uis","uis_MGL16001___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL17001___chromote.txt","OK"
"uis","uis_MGL1P101___chromote.txt","OK"
"uis","uis_MGL1P201___chromote.txt","OK"
"uis","uis_MGL1P251___chromote.txt","OK"
"uis","uis_MGL1P401___chromote.txt","OK"
"uis","uis_MGL1P451___chromote.txt","OK"
"uis","uis_MGL20021___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20051___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20061___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20321___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20361___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20431___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20441___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20501___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20511___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20601___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20611___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20801___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20811___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL20901___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL21001___chromote.txt","OK"
"uis","uis_MGL21131___chromote.txt","OK"
"uis","uis_MGL21141___chromote.txt","OK"
"uis","uis_MGL21201___chromote.txt","OK"
"uis","uis_MGL21211___chromote.txt","OK"
"uis","uis_MGL22001___chromote.txt","OK"
"uis","uis_MGL23111___chromote.txt","OK"
"uis","uis_MGL23121___chromote.txt","OK"
"uis","uis_MGL23221___chromote.txt","OK"
"uis","uis_MGL25001___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL27001___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL2P101___chromote.txt","OK"
"uis","uis_MGL2P201___chromote.txt","OK"
"uis","uis_MGL2P251___chromote.txt","OK"
"uis","uis_MGL2P401___chromote.txt","OK"
"uis","uis_MGL2P451___chromote.txt","OK"
"uis","uis_MGL300M1___chromote.txt","OK"
"uis","uis_MGL30521___chromote.txt","OK"
"uis","uis_MGL30531___chromote.txt","OK"
"uis","uis_MGL30541___chromote.txt","OK"
"uis","uis_MGL30651___chromote.txt","OK"
"uis","uis_MGL30661___chromote.txt","OK"
"uis","uis_MGL30671___chromote.txt","OK"
"uis","uis_MGL30821___chromote.txt","OK"
"uis","uis_MGL30831___chromote.txt","OK"
"uis","uis_MGL30841___chromote.txt","OK"
"uis","uis_MGL310M1___chromote.txt","OK"
"uis","uis_MGL31201___chromote.txt","OK"
"uis","uis_MGL31211___chromote.txt","OK"
"uis","uis_MGL31221___chromote.txt","OK"
"uis","uis_MGL31251___chromote.txt","OK"
"uis","uis_MGL31261___chromote.txt","OK"
"uis","uis_MGL31271___chromote.txt","OK"
"uis","uis_MGL320M1___chromote.txt","OK"
"uis","uis_MGL33001___chromote.txt","OK"
"uis","uis_MGL330M1___chromote.txt","OK"
"uis","uis_MGL34001___chromote.txt","OK"
"uis","uis_MGL350M1___chromote.txt","OK"
"uis","uis_MGL36001___chromote.txt","OK"
"uis","uis_MGL360M1___chromote.txt","OK"
"uis","uis_MGL37001___chromote.txt","OK"
"uis","uis_MGL38001___chromote.txt","OK"
"uis","uis_MGL380M1___chromote.txt","OK"
"uis","uis_MGL400M1___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40361___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40371___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40381___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40521___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40531___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40541___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40651___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40661___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40671___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40821___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40831___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL40841___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL410M1___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL41201___chromote.txt","OK"
"uis","uis_MGL41211___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL41221___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL41251___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL41261___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL41271___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL420M1___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL43001___chromote.txt","OK"
"uis","uis_MGL430M1___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL44001___chromote.txt","OK"
"uis","uis_MGL450M1___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL46001___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL460M1___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL47001___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL48001___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGL480M1___chromote.txt","Mangler hovedseksjoner"
"uis","uis_MGLT411___chromote.txt","OK"
"uis","uis_MGLT421___chromote.txt","OK"
"uis","uis_MGLT431___chromote.txt","OK"
"uis","uis_PPU1171___chromote.txt","Mangler hovedseksjoner"
"uis","uis_PPU1181___chromote.txt","Mangler hovedseksjoner"
