"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1","course_name_no","fulltext"
"hvl","MGBEN550-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBEN550",NA,FALSE,NA,NA,NA,NA
"hvl","MGBNA501-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBNA501",NA,FALSE,NA,NA,NA,NA
"hvl","MGUEN501-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUEN501",NA,FALSE,NA,NA,NA,NA
"hvl","MGUEN502-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUEN502",NA,FALSE,NA,NA,NA,NA
"hvl","MGUEN503-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUEN503",NA,FALSE,NA,NA,NA,NA
"hvl","MGUEN550-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUEN550",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMA501-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMA501",NA,FALSE,NA,NA,NA,NA
"hvl","MGUPP550-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUPP550",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNA501-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNA501",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSA503-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSA503",NA,FALSE,NA,NA,NA,NA
"hvl","MGBSA503-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBSA503",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPP550-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPP550",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPP501-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPP501",NA,FALSE,NA,NA,NA,NA
"hvl","MGUPP501-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUPP501",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMA503-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMA503",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNO101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNO101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNO102-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNO102",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNO201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNO201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMU401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMU401",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNA101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNA101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNA131-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNA131",NA,FALSE,NA,NA,NA,NA
"hvl","MGUNA201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUNA201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMU101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMU101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMU131-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMU131",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMU201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMU201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUMU231-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUMU231",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSP101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSP101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSP201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSP201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSA302-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSA302",NA,FALSE,NA,NA,NA,NA
