"course_code_norm","year","hv","url"
"MGL5-10MA3C-1",2026,"V","https://www.hivolda.no/emne/MGL5-10MA3C"
"MGL5-10NO3A-1",2026,"V","https://www.hivolda.no/emne/MGL5-10NO3A"
"MGL5-10NO3B-1",2026,"V","https://www.hivolda.no/emne/MGL5-10NO3B"
"MGL5-10NO3C-1",2026,"V","https://www.hivolda.no/emne/MGL5-10NO3C"
"MGL5-10OPPG-1",2026,"V","https://www.hivolda.no/emne/MGL5-10OPPG"
"MGL5-10PE3-1",2026,"V","https://www.hivolda.no/emne/MGL5-10PE3"
"MGL5-10PE4-1",2026,"V","https://www.hivolda.no/emne/MGL5-10PE4"
"MGL1-7MA3A-1",2026,"V","https://www.hivolda.no/emne/MGL1-7MA3A"
"MGL1-7MA3B-1",2026,"V","https://www.hivolda.no/emne/MGL1-7MA3B"
"MGL1-7MA3C-1",2026,"V","https://www.hivolda.no/emne/MGL1-7MA3C"
"MGL1-7NO3A-1",2026,"V","https://www.hivolda.no/emne/MGL1-7NO3A"
"MGL1-7NO3B-1",2026,"V","https://www.hivolda.no/emne/MGL1-7NO3B"
"MGL1-7NO3C-1",2026,"V","https://www.hivolda.no/emne/MGL1-7NO3C"
"MGL1-7OPPG-1",2026,"V","https://www.hivolda.no/emne/MGL1-7OPPG"
"MGL1-7OPPGNO-1",2026,"V","https://www.hivolda.no/emne/MGL1-7OPPGNO"
"MGL5-10EN3A-1",2026,"V","https://www.hivolda.no/emne/MGL5-10EN3A"
"MGL5-10EN3B-1",2026,"V","https://www.hivolda.no/emne/MGL5-10EN3B"
"MGL5-10EN3C-1",2026,"V","https://www.hivolda.no/emne/MGL5-10EN3C"
"MGL5-10SP3-1",2026,"V","https://www.hivolda.no/emne/MGL5-10SP3"
"MGL5-10VF-1",2026,"V","https://www.hivolda.no/emne/MGL5-10VF"
